"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HQ327111.1.1473",12.4614502646701,0,2.55154446845766,0,1,1
"HQ728404.1.1491",1.26867128827622,0,4.09901418803613,0,1,NA
"KC991107.1.1597",0.892071177005414,-0.372335697074528,1.93094621560373,-0.192825514281926,0.847095620953377,NA
"GQ175334.1.1521",41.1294890124094,-1.52595290051298,1.42715481809829,-1.06922730537836,0.284967257699721,0.543473532250695
"JN866570.1.1464",511.717478879698,-5.94995466545395,1.59191886389064,-3.7375991957984,0.000185785800243585,0.0018250722729811
"EU328097.1.1450",5.94471032313106,-0.222236699636797,1.3799582143302,-0.161045963079878,0.872057199779602,1
"HK556770.9.1472",0.178148908179139,0,5.14181683690163,0,1,NA
"KF906841.1.1487",9.62671276744308,-2.82948823346268,2.30637705510907,-1.22681077978764,0.219893718252785,0.476912349976818
"EF600592.1.1339",14.8532033150566,-0.769449586931364,2.05330977026234,-0.374736241981186,0.707856635879284,0.923531704623753
"FJ671786.1.1387",67.8019070281153,4.68297084730462,1.85477914377711,2.52481319030153,0.0115759805925857,0.0715995836652522
"AAAA02020712.626.2096",1.01729228494058,-2.36799618573526,3.40699551824895,-0.695039419057499,0.487030598383117,NA
"FLKC01000026.136.1601",0.689410415484647,0,4.65999312838209,0,1,NA
"KF906835.1.1540",4.54540282668204,17.600305352502,4.10417131495128,4.28839441676934,1.79969311398299e-05,0.000250457291695967
"FM179752.1.1686",4.8753863320433,-2.33946110180985,4.04039464843383,-0.579017968632516,0.562577048888554,0.787516154504038
"AB249372.1.1472",0.516072768377831,0,5.14181680250107,0,1,NA
"AB546058.1.1480",0.482076586984108,0,5.14181677257923,0,1,NA
"JF766389.1.1513",1.46351775132024,-2.97483559356156,2.88334938672983,-1.03172914363163,0.302199020764423,NA
"EF511052.1.1484",1.31164317023218,0,2.79812673935256,0,1,NA
"KF841934.1.1385",1.21980729191376,-0.448034466215625,4.78957305963217,-0.0935437168694183,0.92547162088827,NA
"KJ890498.1.1488",3.51809466733517,0,2.15247808681858,0,1,NA
"JF766379.1.1511",303.340224545893,-11.4582914143755,2.39203218867841,-4.79019114734662,1.6662250915524e-06,3.97513700413217e-05
"GU563744.1.1502",10.4397283977012,-5.18196908013941,2.08763467392691,-2.4822202585819,0.0130566541281879,0.077873615693121
"GQ491124.1.1360",1.41846177832961,0,3.08557526991137,0,1,NA
"JN178097.1.1437",0.215187543284348,0,5.14181683087458,0,1,NA
"HM445996.1.1494",0.570379703139915,-2.65255907416968,5.14181679931246,-0.515879732339817,0.605938410448362,NA
"D14153.1.1370",4.27724638196038,1.73675765707735,2.08367413525059,0.833507326167622,0.404558667747044,NA
"HQ682006.1.1451",1.54573468076084,-1.95147575916954,3.41373395113733,-0.571654319610753,0.567556187454848,NA
"GQ258634.1.1318",639.895085429214,-8.1742072976694,1.74360401500548,-4.68810993053586,2.75739894157749e-06,5.75607029054301e-05
"JN245722.1.1456",0.154122491912331,0,5.14181684173493,0,1,NA
"JN178390.1.1481",0.389496767743383,0,4.93209363092674,0,1,NA
"JF830179.1.1509",3.92193032369158,-3.74444685566424,4.0532401825666,-0.923815684984447,0.35558228738067,NA
